####### Module map (module,file) #######
#repository;file;subsystem
torvalds/linux;net/ieee802154/6lowpan/rx.c;net
torvalds/linux;net/ieee802154/6lowpan/core.c;net
torvalds/linux;net/ieee802154/6lowpan/reassembly.c;net
torvalds/linux;net/ieee802154/6lowpan/Kconfig;net
torvalds/linux;net/ieee802154/6lowpan/Makefile;net
torvalds/linux;net/ieee802154/6lowpan/6lowpan_i.h;net
torvalds/linux;net/ieee802154/6lowpan/tx.c;net
torvalds/linux;net/ieee802154/nl802154.c;net
torvalds/linux;net/ieee802154/nl-mac.c;net
torvalds/linux;net/ieee802154/socket.c;net
torvalds/linux;net/ieee802154/ieee802154.h;net
torvalds/linux;net/ieee802154/nl-phy.c;net
torvalds/linux;net/ieee802154/nl_policy.c;net
torvalds/linux;net/ieee802154/rdev-ops.h;net
torvalds/linux;net/mac802154/iface.c;net
torvalds/linux;net/mac802154/rx.c;net
torvalds/linux;net/mac802154/driver-ops.h;net
torvalds/linux;net/mac802154/mib.c;net
torvalds/linux;net/mac802154/Kconfig;net
torvalds/linux;net/mac802154/util.c;net
torvalds/linux;net/mac802154/Makefile;net
torvalds/linux;net/mac802154/llsec.h;net
torvalds/linux;net/mac802154/main.c;net
torvalds/linux;net/mac802154/cfg.h;net
torvalds/linux;net/mac802154/cfg.c;net
torvalds/linux;net/mac802154/ieee802154_i.h;net
torvalds/linux;net/mac802154/mac_cmd.c;net
torvalds/linux;net/mac802154/llsec.c;net
torvalds/linux;net/mac802154/tx.c;net
torvalds/linux;net/switchdev/Kconfig;net
torvalds/linux;net/switchdev/Makefile;net
torvalds/linux;net/switchdev/switchdev.c;net
torvalds/linux;net/mac80211/iface.c;net
torvalds/linux;net/mac80211/ht.c;net
torvalds/linux;net/mac80211/rc80211_minstrel_ht.h;net
torvalds/linux;net/mac80211/pm.c;net
torvalds/linux;net/mac80211/wep.h;net
torvalds/linux;net/mac80211/wep.c;net
torvalds/linux;net/mac80211/michael.c;net
torvalds/linux;net/mac80211/vht.c;net
torvalds/linux;net/mac80211/sta_info.h;net
torvalds/linux;net/mac80211/aes_cmac.h;net
torvalds/linux;net/mac80211/debugfs_key.h;net
torvalds/linux;net/mac80211/rx.c;net
torvalds/linux;net/mac80211/aes_gcm.h;net
torvalds/linux;net/mac80211/tkip.h;net
torvalds/linux;net/mac80211/tkip.c;net
torvalds/linux;net/mac80211/status.c;net
torvalds/linux;net/mac80211/agg-rx.c;net
torvalds/linux;net/mac80211/offchannel.c;net
torvalds/linux;net/mac80211/trace.c;net
torvalds/linux;net/mac80211/rc80211_minstrel_debugfs.c;net
torvalds/linux;net/mac80211/driver-ops.h;net
torvalds/linux;net/mac80211/rc80211_minstrel.c;net
torvalds/linux;net/mac80211/wme.h;net
torvalds/linux;net/mac80211/debugfs.h;net
torvalds/linux;net/mac80211/Kconfig;net
torvalds/linux;net/mac80211/util.c;net
torvalds/linux;net/mac80211/Makefile;net
torvalds/linux;net/mac80211/trace.h;net
torvalds/linux;net/mac80211/scan.c;net
torvalds/linux;net/mac80211/mesh_ps.c;net
torvalds/linux;net/mac80211/mesh_pathtbl.c;net
torvalds/linux;net/mac80211/rc80211_minstrel_ht_debugfs.c;net
torvalds/linux;net/mac80211/ieee80211_i.h;net
torvalds/linux;net/mac80211/main.c;net
torvalds/linux;net/mac80211/rate.c;net
torvalds/linux;net/mac80211/debug.h;net
torvalds/linux;net/mac80211/rc80211_minstrel_ht.c;net
torvalds/linux;net/mac80211/led.h;net
torvalds/linux;net/mac80211/spectmgmt.c;net
torvalds/linux;net/mac80211/ocb.c;net
torvalds/linux;net/mac80211/aes_cmac.c;net
torvalds/linux;net/mac80211/debugfs.c;net
torvalds/linux;net/mac80211/key.c;net
torvalds/linux;net/mac80211/agg-tx.c;net
torvalds/linux;net/mac80211/aes_gmac.c;net
torvalds/linux;net/mac80211/mesh.h;net
torvalds/linux;net/mac80211/mesh.c;net
torvalds/linux;net/mac80211/mesh_plink.c;net
torvalds/linux;net/mac80211/aes_ccm.c;net
torvalds/linux;net/mac80211/wpa.c;net
torvalds/linux;net/mac80211/tdls.c;net
torvalds/linux;net/mac80211/cfg.h;net
torvalds/linux;net/mac80211/debugfs_netdev.h;net
torvalds/linux;net/mac80211/ibss.c;net
torvalds/linux;net/mac80211/chan.c;net
torvalds/linux;net/mac80211/led.c;net
torvalds/linux;net/mac80211/cfg.c;net
torvalds/linux;net/mac80211/debugfs_netdev.c;net
torvalds/linux;net/mac80211/wpa.h;net
torvalds/linux;net/mac80211/debugfs_key.c;net
torvalds/linux;net/mac80211/rc80211_minstrel.h;net
torvalds/linux;net/mac80211/debugfs_sta.h;net
torvalds/linux;net/mac80211/mesh_hwmp.c;net
torvalds/linux;net/mac80211/event.c;net
torvalds/linux;net/mac80211/mesh_sync.c;net
torvalds/linux;net/mac80211/rate.h;net
torvalds/linux;net/mac80211/ethtool.c;net
torvalds/linux;net/mac80211/aes_gmac.h;net
torvalds/linux;net/mac80211/aes_gcm.c;net
torvalds/linux;net/mac80211/michael.h;net
torvalds/linux;net/mac80211/key.h;net
torvalds/linux;net/mac80211/wme.c;net
torvalds/linux;net/mac80211/mlme.c;net
torvalds/linux;net/mac80211/aes_ccm.h;net
torvalds/linux;net/mac80211/sta_info.c;net
torvalds/linux;net/mac80211/tx.c;net
torvalds/linux;net/mac80211/debugfs_sta.c;net
torvalds/linux;net/core/scm.c;net
torvalds/linux;net/core/netclassid_cgroup.c;net
torvalds/linux;net/core/utils.c;net
torvalds/linux;net/core/pktgen.c;net
torvalds/linux;net/core/drop_monitor.c;net
torvalds/linux;net/core/netpoll.c;net
torvalds/linux;net/core/flow.c;net
torvalds/linux;net/core/Makefile;net
torvalds/linux;net/core/netevent.c;net
torvalds/linux;net/core/dev.c;net
torvalds/linux;net/core/tso.c;net
torvalds/linux;net/core/dst.c;net
torvalds/linux;net/core/filter.c;net
torvalds/linux;net/core/gen_stats.c;net
torvalds/linux;net/core/sysctl_net_core.c;net
torvalds/linux;net/core/request_sock.c;net
torvalds/linux;net/core/timestamping.c;net
torvalds/linux;net/core/dev_addr_lists.c;net
torvalds/linux;net/core/gen_estimator.c;net
torvalds/linux;net/core/net_namespace.c;net
torvalds/linux;net/core/datagram.c;net
torvalds/linux;net/core/link_watch.c;net
torvalds/linux;net/core/net-sysfs.h;net
torvalds/linux;net/core/net-sysfs.c;net
torvalds/linux;net/core/netprio_cgroup.c;net
torvalds/linux;net/core/sock_diag.c;net
torvalds/linux;net/core/fib_rules.c;net
torvalds/linux;net/core/net-procfs.c;net
torvalds/linux;net/core/secure_seq.c;net
torvalds/linux;net/core/ptp_classifier.c;net
torvalds/linux;net/core/rtnetlink.c;net
torvalds/linux;net/core/flow_dissector.c;net
torvalds/linux;net/core/ethtool.c;net
torvalds/linux;net/core/sock.c;net
torvalds/linux;net/core/net-traces.c;net
torvalds/linux;net/core/skbuff.c;net
torvalds/linux;net/core/neighbour.c;net
torvalds/linux;net/core/dev_ioctl.c;net
torvalds/linux;net/core/stream.c;net
torvalds/linux;net/dsa/tag_edsa.c;net
torvalds/linux;net/dsa/dsa_priv.h;net
torvalds/linux;net/dsa/tag_trailer.c;net
torvalds/linux;net/dsa/slave.c;net
torvalds/linux;net/dsa/Kconfig;net
torvalds/linux;net/dsa/Makefile;net
torvalds/linux;net/dsa/tag_brcm.c;net
torvalds/linux;net/dsa/tag_dsa.c;net
torvalds/linux;net/dsa/dsa.c;net
torvalds/linux;net/mpls/mpls_gso.c;net
torvalds/linux;net/mpls/Kconfig;net
torvalds/linux;net/mpls/Makefile;net
torvalds/linux;net/openvswitch/actions.c;net
torvalds/linux;net/openvswitch/vport-geneve.c;net
torvalds/linux;net/openvswitch/vport-internal_dev.c;net
torvalds/linux;net/openvswitch/vport-vxlan.h;net
torvalds/linux;net/openvswitch/flow_table.h;net
torvalds/linux;net/openvswitch/vport-netdev.c;net
torvalds/linux;net/openvswitch/flow.c;net
torvalds/linux;net/openvswitch/Kconfig;net
torvalds/linux;net/openvswitch/flow.h;net
torvalds/linux;net/openvswitch/Makefile;net
torvalds/linux;net/openvswitch/datapath.c;net
torvalds/linux;net/openvswitch/dp_notify.c;net
torvalds/linux;net/openvswitch/datapath.h;net
torvalds/linux;net/openvswitch/vport.c;net
torvalds/linux;net/openvswitch/vport-vxlan.c;net
torvalds/linux;net/openvswitch/vport-gre.c;net
torvalds/linux;net/openvswitch/flow_netlink.h;net
torvalds/linux;net/openvswitch/flow_table.c;net
torvalds/linux;net/openvswitch/vport.h;net
torvalds/linux;net/openvswitch/vport-internal_dev.h;net
torvalds/linux;net/openvswitch/vport-netdev.h;net
torvalds/linux;net/openvswitch/flow_netlink.c;net
torvalds/linux;net/rfkill/core.c;net
torvalds/linux;net/rfkill/Kconfig;net
torvalds/linux;net/rfkill/Makefile;net
torvalds/linux;net/rfkill/input.c;net
torvalds/linux;net/rfkill/rfkill.h;net
torvalds/linux;net/rfkill/rfkill-regulator.c;net
torvalds/linux;net/rfkill/rfkill-gpio.c;net
torvalds/linux;net/6lowpan/Kconfig;net
torvalds/linux;net/6lowpan/Makefile;net
torvalds/linux;net/6lowpan/iphc.c;net
torvalds/linux;net/ethernet/Makefile;net
torvalds/linux;net/ethernet/eth.c;net
torvalds/linux;net/decnet/dn_neigh.c;net
torvalds/linux;net/decnet/dn_table.c;net
torvalds/linux;net/decnet/dn_fib.c;net
torvalds/linux;net/decnet/dn_nsp_out.c;net
torvalds/linux;net/decnet/netfilter/Kconfig;net
torvalds/linux;net/decnet/netfilter/Makefile;net
torvalds/linux;net/decnet/netfilter/dn_rtmsg.c;net
torvalds/linux;net/decnet/Kconfig;net
torvalds/linux;net/decnet/dn_nsp_in.c;net
torvalds/linux;net/decnet/Makefile;net
torvalds/linux;net/decnet/TODO;net
torvalds/linux;net/decnet/README;net
torvalds/linux;net/decnet/dn_dev.c;net
torvalds/linux;net/decnet/dn_route.c;net
torvalds/linux;net/decnet/af_decnet.c;net
torvalds/linux;net/decnet/dn_rules.c;net
torvalds/linux;net/decnet/sysctl_net_decnet.c;net
torvalds/linux;net/decnet/dn_timer.c;net
torvalds/linux;net/netlink/diag.c;net
torvalds/linux;net/netlink/Kconfig;net
torvalds/linux;net/netlink/Makefile;net
torvalds/linux;net/netlink/genetlink.c;net
torvalds/linux;net/netlink/af_netlink.h;net
torvalds/linux;net/netlink/af_netlink.c;net
torvalds/linux;net/rxrpc/ar-input.c;net
torvalds/linux;net/rxrpc/ar-ack.c;net
torvalds/linux;net/rxrpc/ar-connevent.c;net
torvalds/linux;net/rxrpc/Kconfig;net
torvalds/linux;net/rxrpc/Makefile;net
torvalds/linux;net/rxrpc/ar-security.c;net
torvalds/linux;net/rxrpc/ar-call.c;net
torvalds/linux;net/rxrpc/ar-key.c;net
torvalds/linux;net/rxrpc/ar-peer.c;net
torvalds/linux;net/rxrpc/rxkad.c;net
torvalds/linux;net/rxrpc/ar-connection.c;net
torvalds/linux;net/rxrpc/ar-internal.h;net
torvalds/linux;net/rxrpc/ar-local.c;net
torvalds/linux;net/rxrpc/sysctl.c;net
torvalds/linux;net/rxrpc/af_rxrpc.c;net
torvalds/linux;net/rxrpc/ar-skbuff.c;net
torvalds/linux;net/rxrpc/ar-proc.c;net
torvalds/linux;net/rxrpc/ar-accept.c;net
torvalds/linux;net/rxrpc/ar-transport.c;net
torvalds/linux;net/rxrpc/ar-recvmsg.c;net
torvalds/linux;net/rxrpc/ar-error.c;net
torvalds/linux;net/rxrpc/ar-output.c;net
torvalds/linux;net/sysctl_net.c;net
torvalds/linux;net/wireless/sysfs.c;net
torvalds/linux;net/wireless/lib80211_crypt_ccmp.c;net
torvalds/linux;net/wireless/core.h;net
torvalds/linux;net/wireless/sysfs.h;net
torvalds/linux;net/wireless/trace.c;net
torvalds/linux;net/wireless/debugfs.h;net
torvalds/linux;net/wireless/core.c;net
torvalds/linux;net/wireless/Kconfig;net
torvalds/linux;net/wireless/util.c;net
torvalds/linux;net/wireless/Makefile;net
torvalds/linux;net/wireless/trace.h;net
torvalds/linux;net/wireless/lib80211_crypt_tkip.c;net
torvalds/linux;net/wireless/scan.c;net
torvalds/linux;net/wireless/wext-spy.c;net
torvalds/linux;net/wireless/ocb.c;net
torvalds/linux;net/wireless/lib80211.c;net
torvalds/linux;net/wireless/.gitignore;net
torvalds/linux;net/wireless/debugfs.c;net
torvalds/linux;net/wireless/genregdb.awk;net
torvalds/linux;net/wireless/wext-priv.c;net
torvalds/linux;net/wireless/mesh.c;net
torvalds/linux;net/wireless/wext-compat.c;net
torvalds/linux;net/wireless/reg.h;net
torvalds/linux;net/wireless/ibss.c;net
torvalds/linux;net/wireless/db.txt;net
torvalds/linux;net/wireless/wext-compat.h;net
torvalds/linux;net/wireless/chan.c;net
torvalds/linux;net/wireless/regdb.h;net
torvalds/linux;net/wireless/wext-core.c;net
torvalds/linux;net/wireless/lib80211_crypt_wep.c;net
torvalds/linux;net/wireless/radiotap.c;net
torvalds/linux;net/wireless/sme.c;net
torvalds/linux;net/wireless/wext-sme.c;net
torvalds/linux;net/wireless/ethtool.c;net
torvalds/linux;net/wireless/wext-proc.c;net
torvalds/linux;net/wireless/reg.c;net
torvalds/linux;net/wireless/mlme.c;net
torvalds/linux;net/wireless/nl80211.c;net
torvalds/linux;net/wireless/nl80211.h;net
torvalds/linux;net/wireless/ap.c;net
torvalds/linux;net/wireless/rdev-ops.h;net
torvalds/linux;net/9p/trans_fd.c;net
torvalds/linux;net/9p/client.c;net
torvalds/linux;net/9p/protocol.h;net
torvalds/linux;net/9p/Kconfig;net
torvalds/linux;net/9p/util.c;net
torvalds/linux;net/9p/Makefile;net
torvalds/linux;net/9p/mod.c;net
torvalds/linux;net/9p/protocol.c;net
torvalds/linux;net/9p/trans_common.h;net
torvalds/linux;net/9p/trans_virtio.c;net
torvalds/linux;net/9p/error.c;net
torvalds/linux;net/9p/trans_common.c;net
torvalds/linux;net/9p/trans_rdma.c;net
torvalds/linux;net/ipx/pe2.c;net
torvalds/linux;net/ipx/ipx_proc.c;net
torvalds/linux;net/ipx/Kconfig;net
torvalds/linux;net/ipx/Makefile;net
torvalds/linux;net/ipx/ipx_route.c;net
torvalds/linux;net/ipx/sysctl_net_ipx.c;net
torvalds/linux;net/ipx/af_ipx.c;net
torvalds/linux;net/bridge/br_private.h;net
torvalds/linux;net/bridge/br_device.c;net
torvalds/linux;net/bridge/br.c;net
torvalds/linux;net/bridge/netfilter/ebt_pkttype.c;net
torvalds/linux;net/bridge/netfilter/nf_tables_bridge.c;net
torvalds/linux;net/bridge/netfilter/ebt_ip6.c;net
torvalds/linux;net/bridge/netfilter/ebt_802_3.c;net
torvalds/linux;net/bridge/netfilter/ebt_dnat.c;net
torvalds/linux;net/bridge/netfilter/Kconfig;net
torvalds/linux;net/bridge/netfilter/Makefile;net
torvalds/linux;net/bridge/netfilter/ebt_limit.c;net
torvalds/linux;net/bridge/netfilter/ebt_arp.c;net
torvalds/linux;net/bridge/netfilter/ebt_among.c;net
torvalds/linux;net/bridge/netfilter/ebt_vlan.c;net
torvalds/linux;net/bridge/netfilter/ebt_log.c;net
torvalds/linux;net/bridge/netfilter/ebtable_nat.c;net
torvalds/linux;net/bridge/netfilter/ebt_mark_m.c;net
torvalds/linux;net/bridge/netfilter/ebt_arpreply.c;net
torvalds/linux;net/bridge/netfilter/ebtable_broute.c;net
torvalds/linux;net/bridge/netfilter/ebt_redirect.c;net
torvalds/linux;net/bridge/netfilter/ebtable_filter.c;net
torvalds/linux;net/bridge/netfilter/ebt_ip.c;net
torvalds/linux;net/bridge/netfilter/nft_reject_bridge.c;net
torvalds/linux;net/bridge/netfilter/ebt_snat.c;net
torvalds/linux;net/bridge/netfilter/nft_meta_bridge.c;net
torvalds/linux;net/bridge/netfilter/ebt_mark.c;net
torvalds/linux;net/bridge/netfilter/nf_log_bridge.c;net
torvalds/linux;net/bridge/netfilter/ebt_stp.c;net
torvalds/linux;net/bridge/netfilter/ebt_nflog.c;net
torvalds/linux;net/bridge/netfilter/ebtables.c;net
torvalds/linux;net/bridge/Kconfig;net
torvalds/linux;net/bridge/Makefile;net
torvalds/linux;net/bridge/br_sysfs_br.c;net
torvalds/linux;net/bridge/br_forward.c;net
torvalds/linux;net/bridge/br_vlan.c;net
torvalds/linux;net/bridge/br_stp_bpdu.c;net
torvalds/linux;net/bridge/br_mdb.c;net
torvalds/linux;net/bridge/br_input.c;net
torvalds/linux;net/bridge/br_netfilter.c;net
torvalds/linux;net/bridge/br_fdb.c;net
torvalds/linux;net/bridge/br_stp_if.c;net
torvalds/linux;net/bridge/br_stp_timer.c;net
torvalds/linux;net/bridge/br_if.c;net
torvalds/linux;net/bridge/br_stp.c;net
torvalds/linux;net/bridge/br_netlink.c;net
torvalds/linux;net/bridge/br_ioctl.c;net
torvalds/linux;net/bridge/br_nf_core.c;net
torvalds/linux;net/bridge/br_private_stp.h;net
torvalds/linux;net/bridge/br_sysfs_if.c;net
torvalds/linux;net/bridge/br_multicast.c;net
torvalds/linux;net/can/af_can.h;net
torvalds/linux;net/can/Kconfig;net
torvalds/linux;net/can/Makefile;net
torvalds/linux;net/can/bcm.c;net
torvalds/linux;net/can/raw.c;net
torvalds/linux;net/can/proc.c;net
torvalds/linux;net/can/af_can.c;net
torvalds/linux;net/can/gw.c;net
torvalds/linux;net/socket.c;net
torvalds/linux;net/vmw_vsock/vmci_transport_notify.h;net
torvalds/linux;net/vmw_vsock/vsock_addr.c;net
torvalds/linux;net/vmw_vsock/vmci_transport_notify_qstate.c;net
torvalds/linux;net/vmw_vsock/Kconfig;net
torvalds/linux;net/vmw_vsock/Makefile;net
torvalds/linux;net/vmw_vsock/vmci_transport.c;net
torvalds/linux;net/vmw_vsock/af_vsock.c;net
torvalds/linux;net/vmw_vsock/vmci_transport.h;net
torvalds/linux;net/vmw_vsock/vmci_transport_notify.c;net
torvalds/linux;net/dccp/ipv4.c;net
torvalds/linux;net/dccp/diag.c;net
torvalds/linux;net/dccp/feat.c;net
torvalds/linux;net/dccp/ackvec.c;net
torvalds/linux;net/dccp/Kconfig;net
torvalds/linux;net/dccp/Makefile;net
torvalds/linux;net/dccp/ipv6.h;net
torvalds/linux;net/dccp/timer.c;net
torvalds/linux;net/dccp/dccp.h;net
torvalds/linux;net/dccp/ccids/ccid2.c;net
torvalds/linux;net/dccp/ccids/ccid2.h;net
torvalds/linux;net/dccp/ccids/Kconfig;net
torvalds/linux;net/dccp/ccids/ccid3.c;net
torvalds/linux;net/dccp/ccids/ccid3.h;net
torvalds/linux;net/dccp/ccids/lib/tfrc.h;net
torvalds/linux;net/dccp/ccids/lib/packet_history.c;net
torvalds/linux;net/dccp/ccids/lib/packet_history.h;net
torvalds/linux;net/dccp/ccids/lib/loss_interval.h;net
torvalds/linux;net/dccp/ccids/lib/loss_interval.c;net
torvalds/linux;net/dccp/ccids/lib/tfrc.c;net
torvalds/linux;net/dccp/ccids/lib/tfrc_equation.c;net
torvalds/linux;net/dccp/minisocks.c;net
torvalds/linux;net/dccp/options.c;net
torvalds/linux;net/dccp/output.c;net
torvalds/linux;net/dccp/probe.c;net
torvalds/linux;net/dccp/ccid.h;net
torvalds/linux;net/dccp/input.c;net
torvalds/linux;net/dccp/feat.h;net
torvalds/linux;net/dccp/sysctl.c;net
torvalds/linux;net/dccp/ipv6.c;net
torvalds/linux;net/dccp/ccid.c;net
torvalds/linux;net/dccp/proto.c;net
torvalds/linux;net/dccp/ackvec.h;net
torvalds/linux;net/dccp/qpolicy.c;net
torvalds/linux;net/caif/cfrfml.c;net
torvalds/linux;net/caif/caif_dev.c;net
torvalds/linux;net/caif/caif_usb.c;net
torvalds/linux;net/caif/Kconfig;net
torvalds/linux;net/caif/Makefile;net
torvalds/linux;net/caif/cfdgml.c;net
torvalds/linux;net/caif/cfsrvl.c;net
torvalds/linux;net/caif/cfctrl.c;net
torvalds/linux;net/caif/cfveil.c;net
torvalds/linux;net/caif/cffrml.c;net
torvalds/linux;net/caif/cfutill.c;net
torvalds/linux;net/caif/cfpkt_skbuff.c;net
torvalds/linux;net/caif/caif_socket.c;net
torvalds/linux;net/caif/cfserl.c;net
torvalds/linux;net/caif/cfvidl.c;net
torvalds/linux;net/caif/cfdbgl.c;net
torvalds/linux;net/caif/cfmuxl.c;net
torvalds/linux;net/caif/chnl_net.c;net
torvalds/linux;net/caif/cfcnfg.c;net
torvalds/linux;net/hsr/hsr_framereg.c;net
torvalds/linux;net/hsr/hsr_device.h;net
torvalds/linux;net/hsr/hsr_slave.h;net
torvalds/linux;net/hsr/Kconfig;net
torvalds/linux;net/hsr/hsr_slave.c;net
torvalds/linux;net/hsr/Makefile;net
torvalds/linux;net/hsr/hsr_forward.c;net
torvalds/linux;net/hsr/hsr_device.c;net
torvalds/linux;net/hsr/hsr_framereg.h;net
torvalds/linux;net/hsr/hsr_main.h;net
torvalds/linux;net/hsr/hsr_main.c;net
torvalds/linux;net/hsr/hsr_netlink.h;net
torvalds/linux;net/hsr/hsr_netlink.c;net
torvalds/linux;net/hsr/hsr_forward.h;net
torvalds/linux;net/key/Makefile;net
torvalds/linux;net/key/af_key.c;net
torvalds/linux;net/nfc/digital_technology.c;net
torvalds/linux;net/nfc/hci/command.c;net
torvalds/linux;net/nfc/hci/llc.h;net
torvalds/linux;net/nfc/hci/core.c;net
torvalds/linux;net/nfc/hci/hcp.c;net
torvalds/linux;net/nfc/hci/Kconfig;net
torvalds/linux;net/nfc/hci/Makefile;net
torvalds/linux;net/nfc/hci/llc.c;net
torvalds/linux;net/nfc/hci/llc_shdlc.c;net
torvalds/linux;net/nfc/hci/llc_nop.c;net
torvalds/linux;net/nfc/hci/hci.h;net
torvalds/linux;net/nfc/netlink.c;net
torvalds/linux;net/nfc/digital_core.c;net
torvalds/linux;net/nfc/llcp.h;net
torvalds/linux;net/nfc/core.c;net
torvalds/linux;net/nfc/Kconfig;net
torvalds/linux;net/nfc/Makefile;net
torvalds/linux;net/nfc/af_nfc.c;net
torvalds/linux;net/nfc/digital_dep.c;net
torvalds/linux;net/nfc/nfc.h;net
torvalds/linux;net/nfc/llcp_sock.c;net
torvalds/linux;net/nfc/rawsock.c;net
torvalds/linux;net/nfc/digital.h;net
torvalds/linux;net/nfc/llcp_commands.c;net
torvalds/linux;net/nfc/llcp_core.c;net
torvalds/linux;net/nfc/nci/spi.c;net
torvalds/linux;net/nfc/nci/core.c;net
torvalds/linux;net/nfc/nci/Kconfig;net
torvalds/linux;net/nfc/nci/ntf.c;net
torvalds/linux;net/nfc/nci/Makefile;net
torvalds/linux;net/nfc/nci/lib.c;net
torvalds/linux;net/nfc/nci/data.c;net
torvalds/linux;net/nfc/nci/rsp.c;net
torvalds/linux;net/nfc/nci/hci.c;net
torvalds/linux;net/compat.c;net
torvalds/linux;net/packet/diag.c;net
torvalds/linux;net/packet/Kconfig;net
torvalds/linux;net/packet/Makefile;net
torvalds/linux;net/packet/internal.h;net
torvalds/linux;net/packet/af_packet.c;net
torvalds/linux;net/dcb/dcbevent.c;net
torvalds/linux;net/dcb/Kconfig;net
torvalds/linux;net/dcb/Makefile;net
torvalds/linux;net/dcb/dcbnl.c;net
torvalds/linux;net/ax25/ax25_out.c;net
torvalds/linux;net/ax25/ax25_iface.c;net
torvalds/linux;net/ax25/ax25_std_in.c;net
torvalds/linux;net/ax25/af_ax25.c;net
torvalds/linux;net/ax25/ax25_addr.c;net
torvalds/linux;net/ax25/Kconfig;net
torvalds/linux;net/ax25/ax25_route.c;net
torvalds/linux;net/ax25/Makefile;net
torvalds/linux;net/ax25/ax25_dev.c;net
torvalds/linux;net/ax25/TODO;net
torvalds/linux;net/ax25/sysctl_net_ax25.c;net
torvalds/linux;net/ax25/ax25_uid.c;net
torvalds/linux;net/ax25/ax25_ds_timer.c;net
torvalds/linux;net/ax25/ax25_std_subr.c;net
torvalds/linux;net/ax25/ax25_ds_in.c;net
torvalds/linux;net/ax25/ax25_subr.c;net
torvalds/linux;net/ax25/ax25_in.c;net
torvalds/linux;net/ax25/ax25_ip.c;net
torvalds/linux;net/ax25/ax25_std_timer.c;net
torvalds/linux;net/ax25/ax25_timer.c;net
torvalds/linux;net/ax25/ax25_ds_subr.c;net
torvalds/linux;net/ipv6/ip6_checksum.c;net
torvalds/linux;net/ipv6/icmp.c;net
torvalds/linux;net/ipv6/anycast.c;net
torvalds/linux;net/ipv6/udp_impl.h;net
torvalds/linux;net/ipv6/xfrm6_mode_transport.c;net
torvalds/linux;net/ipv6/ip6_fib.c;net
torvalds/linux;net/ipv6/ip6_gre.c;net
torvalds/linux;net/ipv6/reassembly.c;net
torvalds/linux;net/ipv6/ip6_offload.c;net
torvalds/linux;net/ipv6/xfrm6_state.c;net
torvalds/linux;net/ipv6/netfilter/ip6t_eui64.c;net
torvalds/linux;net/ipv6/netfilter/nft_redir_ipv6.c;net
torvalds/linux;net/ipv6/netfilter/ip6t_rpfilter.c;net
